Id,Label,timeset,function,gene,is_essential,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,metabolic_reactions,node_type,degree,go,weighted degree,eigencentrality,clustering,triangles
1215,1215,,ORF-V,YDL106C,0,0.836549,1.282081,0.753689,0.794151,0.769922,0.671024,0.412784,0.653083,0.249395,0.54148,0.658676,0.575635,0.888634,0.936364,1.154628,0.820776,1.065775,0.610204,0.581395,0.198704,0.586286,0.600412,0.496781,0.712016,0.814408,1.318343,0.82353,0.991887,0.710744,0.598739,0.520307,0.169345,0.579121,0.466535,0.572295,0.640042,,protein,0,FALSE,0,0,0,0
61,61,,ORF-V,YDR530C,0,1.77639,1.620809,1.421112,1.021372,0.957351,1.427015,1.448537,0.888192,1.382567,1.823991,1.507991,1.392893,2.091849,1.921591,1.370203,1.244292,0.722408,0.936735,0.904954,1.258099,2.115429,1.596292,1.369099,1.85998,1.848596,1.55858,1.171946,1.161258,1.01343,0.930672,1.275521,1.249691,1.645055,1.485236,1.520728,1.517635,r_0222,protein,0,FALSE,0,0,0,0
1620,1620,,ORF-V,YMR089C,0,8.678774,5.965318,3.904654,3.5973,3.974187,3.24183,3.180932,2.615465,2.443099,7.89462,6.47032,7.159391,5.137773,5.882955,3.609481,4.106165,3.010033,3.329592,3.202224,3.87149,5.56,8.251287,8.671674,6.619662,7.871795,7.081657,4.492082,3.217039,3.294421,3.259454,4.283206,3.47466,7.546154,8.232284,7.599595,8.412863,,protein,0,FALSE,0,0,0,0
3606,3606,,ORF-V,YEL020W-A,1,14.166856,6.877457,4.22815,3.802025,2.979798,3.160131,3.693391,4.111808,4.041162,11.584082,15.431508,12.899492,11.187142,8.207954,6.045147,5.264841,4.247492,5.446938,4.253792,5.938445,3.852571,9.255406,8.444206,9.091361,13.765569,7.143195,4.252263,6.383368,6.549587,6.346639,4.239298,4.459827,5.696704,9.424212,11.28817,12.074688,,protein,0,FALSE,0,0,0,0
66,66,,ORF-V,YHL022C,0,0.286039,0.116763,0.037457,0.110236,0.14927,0.107843,0.017335,0.017764,0.008475,0.025785,0.130137,0.231472,0.190586,0.152273,0.188488,0.166667,0.12932,0.108163,0.101112,0.026998,0.005714,0.036045,0.141631,0.118173,0.496948,0.227219,0.098416,0.276876,0.157025,0.115546,0.054885,0.012361,0.00989,0.084646,0.137513,0.210581,,protein,0,FALSE,0,0,0,0
69,69,,ORF-V,YKL178C,0,0.586833,0.365318,0.217934,0.528684,0.547699,0.492375,0.672806,0.652038,0.934625,0.912556,0.537671,0.39797,0.474168,0.355682,0.24605,0.38242,0.696767,0.443878,0.588473,0.485961,1.121143,0.610711,0.509657,0.518371,0.733822,0.371598,0.38009,0.378296,0.479339,0.594538,0.431394,0.370828,1.098901,0.411417,0.250758,0.319502,,protein,0,FALSE,0,0,0,0
4419,4419,,ORF-V,YPR118W,0,1.300795,1.017341,1.496027,1.170979,1.107744,1.026144,1.004334,1.260188,1.46247,0.880045,0.97831,1.182741,1.08496,1.046591,1.243792,1.011416,1.532887,1.116327,1.136501,1.463283,0.841143,0.885685,0.959228,1.381331,1.338217,1.494675,1.481901,1.389452,1.335744,1.204832,1.282108,2.185414,0.708791,0.961614,1.12639,1.256224,r_0087,protein,0,FALSE,0,0,0,0
4422,4422,,ORF-V,YFR038W,0,0.734393,0.687861,0.427923,0.446569,0.6633,0.666667,0.84507,0.480669,0.565375,0.904709,0.523973,0.679188,0.52124,0.547727,0.356659,0.437215,0.343367,0.585714,0.724975,0.62311,0.793143,0.947477,0.631974,0.761668,0.504274,0.429586,0.382353,0.555781,0.618802,0.518908,0.845225,0.739184,0.614286,0.905512,0.73913,0.73029,,protein,0,FALSE,0,0,0,0
4867,4867,,ORF-V,YIL015W,0,0.139614,0.041618,0.060159,0.096738,0.015713,0.105664,0.026002,0.012539,0.153753,0.265695,0.272831,0.173604,0.191734,0.105682,0.040632,0.031963,0.025641,0.043878,0.061678,0.132829,0.028571,0.190525,0.23927,0.148957,0.223443,0.221302,0.041855,0.087221,0.075413,0.080882,0.018661,0.199011,0.228571,0.124016,0.154702,0.241701,,protein,0,FALSE,0,0,0,0
70,70,,ORF-V,YPR194C,0,0.330306,0.03815,0.021566,0.005624,0.016835,0.023965,0.011918,0.026123,0.053269,0.122197,0.009132,0.24264,0.571757,0.120455,0.013544,0.015982,0.007804,0.007143,0.012133,0.011879,0.317714,0.086509,0.085837,0.535253,0.753358,0.110059,0.049774,0.009128,0.01343,0.067227,0.004391,0.048208,0.548352,0.056102,0.241658,0.977178,,protein,0,FALSE,0,0,0,0
3421,3421,,ORF-U,YFL034W,0,0.977298,0.534104,0.5437,0.637795,0.407407,0.615468,0.520043,0.579937,0.789346,0.672646,0.958904,0.571574,0.72101,0.578409,0.679458,0.509132,0.441472,0.579592,0.68453,0.427646,0.626286,0.647786,0.628755,0.633565,1.052503,0.685207,0.571267,0.665314,0.577479,0.513656,0.607025,0.483313,0.765934,0.523622,0.617796,0.724066,,protein,0,FALSE,0,0,0,0
4678,4678,,ORF-V,YFR026C,0,0.562997,0.456647,0.454029,0.23622,0.344557,0.261438,0.313109,0.30094,0.140436,0.865471,0.525114,0.485279,0.462687,0.447727,0.409707,0.413242,0.295429,0.421429,0.298281,0.171706,0.569143,0.7724,0.591202,0.561072,0.622711,0.80355,0.408371,0.311359,0.303719,0.292017,0.315038,0.127318,0.648352,0.556102,0.518706,0.458506,,protein,0,FALSE,0,0,0,0
4958,4958,,ORF-V,YNL218W,0,0.401816,0.295954,0.331442,0.350956,0.37486,0.458606,0.457205,0.39185,0.156174,0.32287,0.41895,0.298477,0.355913,0.326136,0.29684,0.407534,0.528428,0.416327,0.425683,0.311015,0.393143,0.338826,0.298283,0.298908,0.485959,0.260355,0.368778,0.360041,0.460744,0.446429,0.429199,0.195303,0.253846,0.297244,0.323559,0.262448,,protein,2,FALSE,6.574123,0.000159,0,0
71,71,,ORF-V,YAR003W,0,1.296254,1.109827,0.880817,1.04387,1.017957,0.905229,1.282774,1.027168,1.156174,1.511211,1.619863,0.807107,1.145809,1.373864,1.204289,1.084475,0.828317,0.987755,0.897877,0.62635,2.118857,1.665293,1.498927,1.194638,1.616605,1.005917,1.154977,1.001014,1.224174,1.237395,1.183315,0.787392,1.520879,1.542323,1.442872,1.21473,,protein,0,FALSE,0,0,0,0
4069,4069,,ORF-V,YBR258C,0,0.488082,0.324855,0.402951,0.32171,0.193042,0.269063,0.370531,0.327064,0.364407,0.73991,0.616438,0.639594,0.420207,0.370455,0.314898,0.260274,0.492754,0.365306,0.313448,0.349892,0.338286,0.489186,0.339056,0.460775,0.5116,0.28284,0.302036,0.327586,0.377066,0.389706,0.254665,0.302843,0.386813,0.517717,0.497472,0.399378,,protein,0,FALSE,0,0,0,0
4864,4864,,ORF-V,YHR119W,0,1.859251,1.547977,1.567537,1.325084,1.407407,1.75817,1.796316,1.635319,2.48184,1.93722,2.557078,1.736041,1.491389,1.423864,1.38149,1.662101,1.745819,0.938775,1.639029,1.685745,1.952,1.69516,1.55794,1.83714,2.37851,1.353846,1.044118,1.159229,1.436983,1.511555,1.868277,2.007417,1.331868,1.698819,1.633974,1.669087,r_4193,protein,3,FALSE,3,0.000242,1,3
80,80,,ORF-V,YKR037C,1,2.041998,1.754913,2.23723,1.516311,1.480359,0.932462,1.510292,1.562174,1.624697,1.288117,2.324201,1.807107,1.831229,2.111364,1.865688,1.22032,2.068004,1.321428,1.199191,1.319654,1.438857,1.736354,2.071888,1.672294,2.284493,1.853255,1.856335,1.471603,1.502066,1.485294,1.574094,1.128554,1.39011,1.983268,2.008089,1.849585,,protein,0,FALSE,0,0,0,0
752,752,,ORF-V,YER005W,1,1.375709,0.889017,0.825199,0.965129,0.874299,1.046841,0.902492,1.131662,2.463681,1.53139,1.510274,1.286294,1.130884,0.806818,0.931151,1.060502,0.778149,1.070408,1.015167,1.714903,1.266286,1.468589,1.091202,1.154916,1.432235,0.855621,0.93552,1.024341,1.163223,1.064076,1.118551,2.171817,1.186813,1.290354,1.27907,1.237552,r_0227;r_0788;r_0789;r_0790;r_0792;r_0793;r_0804;r_0805;r_0806;r_0807,protein,7,FALSE,7,0.000579,0.428571,9
1548,1548,,ORF-V,YHR090C,0,1.846765,1.841619,1.510783,1.789651,1.922559,1.848584,1.593716,1.482759,1.849879,1.591928,2.505708,1.469035,1.895523,1.863636,1.375846,2.100457,1.879599,1.330612,1.840243,1.475162,2.197714,1.31102,1.829399,2.047666,2.17094,2.049704,1.597285,1.605477,1.945248,1.640756,2.062569,1.143387,1.237363,1.645669,1.764408,1.35166,,protein,0,FALSE,0,0,0,0
1591,1591,,ORF-V,YJL165C,0,0.139614,0.004624,0.107832,0.030371,0.043771,0.114379,0.127844,0.021944,0.01937,0.042601,0.103881,0.064975,0.101033,0.152273,0.153499,0.151826,0.025641,0.046939,0.137513,0.065875,0.148571,0.105046,0.016094,0.011917,0.114774,0.210651,0.005656,0.018256,0.014463,0.116597,0.081229,0.004944,0.010989,0.05315,0.07179,0.017635,,protein,0,FALSE,0,0,0,0
2282,2282,,ORF-V,YGR188C,1,0.298524,0.294798,0.172531,0.197975,0.310887,0.194989,0.247021,0.267503,0.2954,0.337444,0.584475,0.297462,0.073479,0.217045,0.221219,0.300228,0.176143,0.138776,0.26997,0.12095,0.281143,0.371782,0.312232,0.431976,0.252747,0.274556,0.202489,0.207911,0.238636,0.24895,0.204171,0.066749,0.216484,0.307087,0.299292,0.343361,,protein,0,FALSE,0,0,0,0
3311,3311,,ORF-V,YBR098W,0,0.194098,0.144509,0.131669,0.133858,0.17284,0.142702,0.153846,0.122257,0.131961,0.176009,0.248858,0.184772,0.149254,0.180682,0.163657,0.186073,0.140468,0.122449,0.13549,0.113391,0.164571,0.216272,0.166309,0.199603,0.273504,0.151479,0.109729,0.090264,0.105372,0.097689,0.094402,0.040791,0.171429,0.181102,0.157735,0.146266,,protein,0,FALSE,0,0,0,0
3479,3479,,ORF-V,YBL026W,1,0.373439,0.246243,0.231555,0.175478,0.181818,0.201525,0.15493,0.179728,0.510896,0.257848,0.372146,0.525888,0.219288,0.327273,0.303612,0.398402,0.441472,0.402041,0.291203,0.315335,0.339429,0.324408,0.304721,0.398213,0.172161,0.375148,0.445701,0.647059,0.448347,0.704832,0.287596,0.464771,0.38022,0.630906,0.442872,0.677386,,protein,6,FALSE,20.77709,0.000565,0.466667,7
3519,3519,,ORF-V,YGR113W,1,0.775255,0.769942,0.544835,0.508436,0.42312,0.46732,0.452871,0.367816,0.184019,0.512332,0.965753,0.680203,0.524684,0.544318,0.442438,0.307078,0.428094,0.395918,0.565217,0.355292,0.376,0.601442,0.699571,0.564052,0.653236,0.781065,0.306561,0.638945,0.392562,0.428571,0.535675,0.297899,0.371429,0.616142,0.632962,0.701245,,protein,0,FALSE,0,0,0,0
4520,4520,,ORF-V,YBL104C,0,1.657208,1.124856,1.423382,1.235096,1.327722,1.33878,1.404117,1.552769,1.755448,1.933857,1.415525,1.263959,1.869116,1.279545,1.548533,1.731735,1.562988,1.303061,1.433771,1.650108,1.017143,1.498455,1.496781,1.676266,1.937729,1.144379,1.64819,1.078093,1.146694,1.423319,1.635565,1.677379,1.357143,1.595473,1.517695,1.588174,,protein,0,FALSE,0,0,0,0
4658,4658,,ORF-V,YJL112W,0,4.300795,2.821965,1.76277,1.920135,2.194164,2.063181,2.332611,1.181818,1.474576,1.643498,2.28653,3.626396,3.874857,2.956818,2.230249,2.075343,1.45262,1.802041,2.08089,1.089633,3.992,3.174047,3.123391,3.386296,4.334554,2.484024,2.683258,1.831643,1.924587,2.252101,1.960483,1.039555,3.528572,3.096457,3.471183,3.516597,,protein,0,FALSE,0,0,0,0
92,92,,ORF-V,YPL265W,0,16.833145,7.624277,2.716232,2.138358,1.836139,1.739651,1.906826,2.887147,28.464891,7.319508,2.444064,3.628426,16.518946,6.906818,3.049661,2.212329,1.744705,1.385714,1.658241,4.718142,28.24,4.124614,3.918455,4.673287,16.555555,4.653255,2.468326,1.577079,1.341942,1.556723,2.039517,7.399258,9.289011,4.110236,4.098079,4.19917,r_1173;r_1183;r_1186;r_1190;r_1196;r_1199;r_1217,protein,14,FALSE,51,0.001449,0.428571,39
4182,4182,,ORF-V,YFL009W,1,1.669694,1.168786,1.373439,0.836895,1.161616,0.848584,0.764897,0.985371,2.054479,1.528027,1.319635,1.180711,1.360505,0.992046,1.318284,0.840183,0.691193,1.202041,1.068756,1.132829,1.376,1.38311,1.003219,1.233366,1.326007,1.511243,1.027149,1.190669,0.94938,1.09979,1.248079,1.495674,1.531868,1.316929,1.240647,1.315353,,protein,3,FALSE,15.739857,0.000244,0.333333,1
93,93,,ORF-V,YMR002W,0,30.856981,23.694798,19.345062,17.258718,16.126825,14.176471,16.401949,14.921631,13.75908,25.975338,27.64612,20.365482,32.081516,23.50682,18.358915,18.373287,18.017838,11.032652,12.741152,13.99676,28.714285,20.980433,24.34442,25.08441,34.250305,21.138462,18.566744,10.382354,11.599174,11.243698,12.535675,12.311495,22.668133,16.447834,18.228514,19.550829,,protein,0,FALSE,0,0,0,0
453,453,,ORF-V,YER063W,0,6.060159,4.56763,5.896708,5.647919,5.078564,4.120915,3.932828,4.020899,3.182809,4.674888,6.577626,5.183756,7.559128,4.863637,6.962754,5.103881,3.654403,4.948979,3.706774,4.568035,5.172572,5.977343,6.236052,5.276068,6.2442,4.804734,4.298643,4.092292,4.014463,3.410715,4.164654,4.761434,6.204395,4.92815,5.561172,5.723029,,protein,0,FALSE,0,0,0,0
750,750,,ORF-V,YFL037W,1,19.901249,17.931791,14.160046,12.01125,11.410775,9.323529,10.280606,9.509927,9.610169,15.612108,21.34475,16.060913,18.109072,17.103409,14.784425,12.94178,10.721293,9.15,8.870576,9.725701,8.231999,15.8414,20.53648,14.919563,22.811966,23.235504,14.855204,10.166329,7.794421,7.951681,10.39517,11.315204,10.706594,13.990158,15.093022,15.883816,,protein,0,FALSE,0,0,0,0
3465,3465,,ORF-V,YGR224W,0,0.341657,0.197688,0.381385,0.305962,0.305275,0.20915,0.271939,0.199582,0.220339,0.307175,0.329909,0.245685,0.287026,0.195455,0.244921,0.310502,0.313266,0.204082,0.183013,0.210583,0.234286,0.215242,0.229614,0.138034,0.357753,0.405917,0.182127,0.231237,0.184917,0.216387,0.283205,0.156984,0.207692,0.176181,0.159757,0.139004,,protein,0,FALSE,0,0,0,0
3575,3575,,ORF-V,YKR084C,0,0.996595,0.49711,0.53008,0.661417,0.849607,0.80719,0.940412,0.695925,0.993947,0.75,0.757991,1.215228,0.935706,0.559091,0.565463,0.348174,0.509476,0.612245,0.782609,0.934125,1.477714,1.271885,1.216738,1.036743,0.672772,0.501775,0.736425,0.720081,0.630165,0.668067,0.656422,0.641533,1.249451,0.818898,1.059656,1.151452,,protein,0,FALSE,0,0,0,0
96,96,,ORF-V,YNR041C,0,2.99546,2.833526,2.634506,1.797525,0.839506,1.141612,1.174431,1.384535,1.702179,1.866592,1.39726,2.228426,2.741676,2.993182,2.422122,1.591324,0.972129,1.137755,1.176946,1.344492,2.76,1.674562,1.64485,2.67428,1.869353,4.332544,2.595023,1.490872,1.22624,1.081933,1.162459,1.139679,2.198901,1.651575,2.101112,2.636929,r_0555,protein,0,FALSE,0,0,0,0
1287,1287,,ORF-V,YLR008C,1,5.046538,2.636994,1.645857,1.556805,1.342312,1.298475,1.620802,2.164054,5.282082,4.612108,4.791096,5.53401,4.725603,2.511364,1.840858,1.657534,1.752508,1.423469,1.557128,4.566955,4.995429,4.961894,5.422747,4.857994,5.470086,2.550296,1.66629,1.416836,1.453512,1.707983,1.701427,6.044499,4.442857,4.65748,5.006066,5.016597,,protein,0,FALSE,0,0,0,0
4454,4454,,ORF-V,YKL211C,0,2.670829,2.03815,2.804767,1.941507,1.905724,2.126362,1.772481,3.028213,2.681598,2.2287,2.204338,2.058883,2.319174,1.927273,1.168171,2.302512,3.057971,2.155102,2.889787,2.562635,1.526857,1.441812,0.815451,2.408143,2.299145,2.304142,2.427602,1.505071,2.170454,2.614496,1.702525,1.744129,2.652747,1.738189,1.342771,2.270747,r_0203;r_0566,protein,1,FALSE,1,0.000078,0,0
99,99,,ORF-V,YAL024C,0,0.68672,0.752601,0.528944,0.853768,0.567901,0.533769,0.435536,0.473354,0.986683,0.584081,0.528539,0.919797,0.734788,0.892046,0.469526,0.569635,0.362319,0.602041,0.45905,0.718143,1.806857,1.527291,1.271459,1.322741,0.653236,0.468639,0.61086,0.433063,0.46281,0.516807,0.44786,1.105068,1.328571,1.419291,1.293225,1.016598,,protein,0,FALSE,0,0,0,0
177,177,,ORF-V,YPL003W,0,1.683314,3.073988,1.679909,1.63892,1.523008,1.37037,1.222102,0.652038,0.288136,0.51009,0.305936,0.564467,1.365098,2.706818,2.021445,1.327626,1.239688,1.317347,0.82912,0.193305,1.348571,0.401648,0.436695,0.594836,1.140415,1.915976,1.660634,1.485801,1.32438,1.318277,0.90011,0.169345,0.662637,0.442913,0.409505,0.607884,,protein,0,FALSE,0,0,0,0
4847,4847,,ORF-V,YJR059W,0,5.139614,6.0763,4.633371,5.730034,6.041526,5.151416,3.658721,2.85162,1.475787,3.242153,2.180365,2.417259,5.661309,5.959091,2.655756,3.244292,3.130435,4.135714,4.554095,1.895248,2.976,3.634397,2.521459,2.68719,4.656898,4.654438,5.597285,3.783976,3.728306,3.877101,3.010977,1.181706,4.997802,2.926181,2.244692,2.821577,,protein,0,FALSE,0,0,0,0
103,103,,ORF-V,YKL138C,0,7.861521,4.245087,3.061294,2.092238,1.827161,1.021787,1.63597,1.574713,1.372881,4.386771,7.160959,6.009137,8.184846,4.359091,2.402934,1.860731,2.181717,1.811225,1.293225,1.313175,3.96,5.396498,6.025751,6.039722,8.074481,5.493491,2.485294,1.574037,1.580578,1.711134,1.859495,1.343634,4.335165,5.807086,6.558139,6.708506,,protein,0,FALSE,0,0,0,0
256,256,,ORF-V,YLR086W,1,0.360953,0.220809,0.282633,0.219348,0.300786,0.311547,0.31961,0.326019,0.282082,0.17713,0.260274,0.364467,0.374282,0.111364,0.189616,0.262557,0.230769,0.2,0.355915,0.406048,0.265143,0.404737,0.372318,0.381331,0.338217,0.197633,0.200226,0.290061,0.283058,0.32563,0.254665,0.315204,0.173626,0.384843,0.38726,0.356846,,protein,0,FALSE,0,0,0,0
398,398,,ORF-V,YHR191C,0,2.098751,1.754913,1.098751,1.559055,1.659933,1.408497,1.622969,0.91954,1.992736,2.548206,2.245434,2.229442,1.747417,1.948864,1.793454,2.133562,2.216276,2.27551,0.698685,1.913607,1.603429,1.784758,1.977468,1.747766,2.732601,2.657988,2.042987,2.032455,2.405992,2.322479,2.342481,2.035846,1.676923,1.765748,1.939333,1.864108,,protein,1,FALSE,2.381937,0.000081,0,0
850,850,,ORF-V,YNL172W,1,2.289444,2.076301,1.863791,2.600675,2.399551,2.380174,2.416034,2.628004,2.438257,1.810538,1.589041,1.348223,2.331803,2.121591,2.625282,3.144977,2.493868,1.781633,1.811931,2.137149,2.084571,1.528321,2.183476,1.938431,1.598291,1.615385,2.111991,1.53144,1.931818,1.804622,1.430296,1.872682,0.941758,1.76378,1.77452,1.806017,,protein,0,FALSE,0,0,0,0
937,937,,ORF-V,YCR003W,0,5.441544,2.765318,1.15437,1.033746,1.230079,0.940087,1.040087,1.07001,1.231235,5.357624,4.635845,6.572589,5.702641,3.336364,1.759594,1.267123,1.214047,1.206122,0.920121,0.883369,3.870857,4.573636,5.184549,6.483615,5.637363,2.314793,1.563348,1.313387,1.403925,1.570378,1.263447,1.28801,3.465934,4.415354,5.281092,5.799792,,protein,0,FALSE,0,0,0,0
993,993,,ORF-V,YJL096W,0,9.976164,5.299422,2.718502,2.602925,1.957351,2.039216,2.264355,2.085685,2.707022,8.886772,11.132421,8.020305,9.63031,5.051137,1.275395,1.880137,3.617614,2.119388,1.899899,1.938445,7.742857,7.814624,5.726395,5.752731,8.311356,5.091125,3.230769,2.081136,2.475207,2.127101,1.596048,1.820766,7.330769,7.654528,7.113245,6.636929,,protein,0,FALSE,0,0,0,0
1028,1028,,ORF-V,YOR150W,0,14.768445,13.131792,5.077185,5.026997,4.864198,4.022876,4.258938,3.959248,2.11017,8.680493,11.130137,11.768527,16.08496,10.461364,5.327314,5.189498,4.172798,3.205102,3.310414,2.907128,6.606857,10.637487,12.403434,11.672295,15.185592,8.504142,5.430995,3.376268,3.519628,3.22374,4.173436,2.477132,7.014286,10.334645,10.900909,11.244813,,protein,0,FALSE,0,0,0,0
1119,1119,,ORF-V,YPL181W,0,1.128263,1.055491,1.045403,0.904387,0.803592,0.739651,0.760563,1.077325,1.806295,1.060538,1.543379,1.096447,1.247991,1.148864,1.093679,1.001141,1.187291,0.916327,0.950455,1.384449,1.709714,1.426365,1.246781,1.019861,1.481075,1.507692,0.995475,1.150102,0.913223,0.79937,0.912184,1.499382,1.526374,1.419291,1.221436,0.852697,,protein,0,FALSE,0,0,0,0
1316,1316,,ORF-V,YKL209C,0,0.503973,0.498266,0.492622,0.574803,0.241302,0.687364,0.261105,0.641588,0.215496,0.209641,0.398402,0.262944,0.445465,0.453409,0.28781,0.55137,0.573021,0.482653,0.517695,0.331533,0.214857,0.239959,0.126609,0.24429,0.236874,0.492308,0.460407,0.333671,0.501033,0.483193,0.264544,0.10754,0.350549,0.255906,0.274014,0.302905,,protein,1,FALSE,4.367674,0.000076,0,0
1692,1692,,ORF-V,YDR116C,0,2.958002,1.685549,0.992054,0.709786,0.728395,0.530501,0.552546,0.679206,1.476998,3.600897,3.019407,3.864975,3.129736,1.480682,1.153499,0.873288,0.574136,0.995918,0.798787,1.043197,2.126857,3.808445,3.06867,3.958292,2.175824,1.428402,0.807692,0.822515,0.666322,0.685924,0.508233,0.880099,3.82967,3.140748,3.941355,4.072614,,protein,0,FALSE,0,0,0,0
1702,1702,,ORF-V,YBL038W,0,4.143019,2.934104,2.371169,1.71766,1.397306,1.61329,1.407367,1.85162,1.608959,3.930494,4.200913,4.382741,3.44891,2.860227,2.113996,1.747717,1.546265,1.62449,1.493428,1.417927,2.428571,4.038105,3.759657,4.377358,4.299145,2.782249,2.006787,1.853956,1.602273,1.772059,1.659715,1.281829,3.489011,4.014764,4.409504,4.512448,,protein,0,FALSE,0,0,0,0
2134,2134,,ORF-V,YML009C,0,19.976164,9.915607,7.809308,6.28009,5.296297,4.554466,4.450704,4.141066,5.353511,16.589687,14.243151,19.611166,14.814009,11.751137,6.998871,7.122147,6.904125,5.1,4.488372,4.937365,10.816,16.825953,18.816523,15.485601,20.5116,12.033136,7.811086,6.346856,6.002066,6.228992,6.051592,3.839308,12.018682,15.46063,17.45096,17.976141,,protein,0,FALSE,0,0,0,0
2453,2453,,ORF-V,YKL167C,0,9.84109,5.649711,5.735527,4.541058,3.766555,3.411765,3.80715,3.855799,3.900727,8.334082,10.808219,8.458883,8.6969,5.869319,4.45711,4.42694,4.876254,3.753061,3.119312,3.427646,9.036572,9.125643,9.590129,7.363456,9.561661,6.259172,5.016968,3.201826,4.129132,3.69958,4.064764,3.48084,10.048352,8.323819,9.554095,9.299792,,protein,0,FALSE,0,0,0,0
3022,3022,,ORF-V,YBR268W,0,12.506244,5.556069,3.074915,2.344207,1.916947,2.046841,2.28169,2.621735,3.784504,12.469732,14.071918,13.675127,11.318026,5.363637,2.972912,3.055936,3.541806,2.469388,1.969666,2.794816,5.761143,10.108136,11.580473,12.177756,16.200245,6.092308,3.20362,2.436106,3.100207,3.201681,2.351262,3.11372,6.32088,9.990157,10.076844,11.709543,,protein,0,FALSE,0,0,0,0
3251,3251,,ORF-V,YNR022C,0,2.702611,1.384971,0.818388,0.812148,0.502806,0.523965,0.455038,0.53814,0.605327,1.640135,2.995434,2.951269,2.129736,1.526136,0.774266,0.826484,0.947603,0.561224,0.587462,0.661987,0.422857,2.271885,2.13412,2.445879,1.969475,1.311243,0.928733,1.053753,0.76343,0.745798,0.427003,0.44623,1.121978,2.158465,2.48635,2.491701,,protein,0,FALSE,0,0,0,0
3557,3557,,ORF-V,YHR147C,0,5.678774,3.934104,1.498298,1.961755,1.876543,1.526144,1.173348,1.257053,1.049637,3.495516,3.829909,5.27005,4.455798,4.313637,2.248307,1.876712,1.431438,1.095918,1.196158,1.061555,1.174857,4.463439,5.059013,3.955313,7.754579,3.615385,1.607466,1.975659,1.356405,1.75,1.485181,1.093943,2.882417,4.422244,4.778564,4.960581,,protein,0,FALSE,0,0,0,0
4089,4089,,ORF-V,YNL185C,0,3.69126,2.87052,1.244041,0.739033,0.885522,1.053377,0.825569,1.009404,1.525424,3.43722,4.237443,3.944162,4.456946,2.728409,1.275395,1.135845,0.617614,0.75102,1.028311,1.511879,3.384,4.760041,4.795064,4.795432,3.274725,2.347929,1.424208,1.080122,0.599174,0.887605,0.912184,1.15822,3.632967,4.312992,4.282103,3.809128,,protein,0,FALSE,0,0,0,0
4104,4104,,ORF-V,YCR046C,0,8.274688,7.314451,4.023837,2.987627,3.07183,2.480392,2.196099,2.489028,2.972155,5.769058,7.643835,8.804061,11.082664,5.488637,3.673815,2.695206,1.645485,2.363265,2.058645,2.534557,4.048,9.637486,8.841202,6.258193,8.399268,4.776331,2.523756,1.916836,1.91219,1.855042,1.70472,2.546353,6.052747,8.757874,9.46006,9.10892,,protein,0,FALSE,0,0,0,0
4166,4166,,ORF-V,YDR296W,0,10.84336,6.998844,4.247446,3.017998,3.295174,2.640523,2.826652,3.08464,2.604116,10.003364,9.37443,9.011168,11.765788,6.554545,3.832957,3.267123,3.617614,2.468367,3.035389,2.87797,6.885714,10.043254,9.420601,11.094339,7.420025,5.998817,4.352941,2.476674,2.592975,2.59979,3.161361,3.033374,7.183517,8.502953,8.581395,9.839211,,protein,0,FALSE,0,0,0,0
